date,dataset_name,region_id,region_name,ntl_sum,area_km2,light_density,density_3m_smooth,lag_1,lag_12,lag_1_safe,lag_12_safe,mom_pct,yoy_pct,mom_3m_avg,vol_12m,months_seen,mom_pct_z,yoy_pct_z,mom_3m_avg_z,trend_score,trend_label
2024-11-01,states,NM,New Mexico,1237123.3507980704,368004.7308573228,3.361705019161042,3.504862968692363,3.5963017902521783,3.771768019045023,3.5963017902521783,3.771768019045023,-0.02542579207553201,-0.07076390939340911,0.03273640120408431,0.04900107924712041,35,-0.29745631183155996,-0.7325647166936329,0.4251726696567475,-0.3704847179649349,Stable
2024-12-01,states,NM,New Mexico,1295584.4667773992,368004.7308573228,3.5205647051306617,3.5123982131404077,3.504862968692363,3.5837030399550454,3.504862968692363,3.5837030399550454,0.002149939816578936,-0.019896968587981033,0.015697485954516813,0.0469282180071766,36,-0.011940905099615418,-0.44983246743176414,0.20456715800891684,-0.18758507364398333,Stable
2025-01-01,states,NM,New Mexico,1330571.3725555092,368004.7308573228,3.615636596452827,3.4993021069148433,3.5123982131404077,3.430778576119065,3.5123982131404077,3.430778576119065,-0.0037285368659424343,0.019973172058598113,-0.009001463041631838,0.045068554536034276,37,-0.07280585938409291,-0.2282234151690523,-0.11521401354173992,-0.15899626810810202,Stable
2025-02-01,states,NM,New Mexico,1325452.2568940222,368004.7308573228,3.6017261348955496,3.579309145493013,3.4993021069148433,3.1271286332298645,3.4993021069148433,3.1271286332298645,0.022863712858649934,0.144599268305798,0.007095038603095477,0.034932160681591704,38,0.2025267057039272,0.46448221938990475,0.09318992116093144,0.3116371056383168,Stable
2025-03-01,states,NM,New Mexico,1479085.6877385974,368004.7308573228,4.019202917019146,3.7455218827891748,3.579309145493013,3.1651911472171044,3.579309145493013,3.1651911472171044,0.04643710016092159,0.18334776908570216,0.021857425384543026,0.03633191857269687,39,0.4466023766594921,0.679856893147728,0.28432086120989214,0.53077333181369,Strong
2025-04-01,states,NM,New Mexico,1339949.3026436716,368004.7308573228,3.641119774525878,3.754016275480191,3.7455218827891748,3.1271339543763452,3.7455218827891748,3.1271339543763452,0.002267879605789637,0.20046545183219283,0.023856230875120385,0.03560245520932492,40,-0.010719772437819896,0.775001615209526,0.3101997098029388,0.4463248178340048,Stable
2025-05-01,states,NM,New Mexico,1275432.691939324,368004.7308573228,3.465805151384903,3.708709280976642,3.754016275480191,3.169946587383958,3.754016275480191,3.169946587383958,-0.012068939284967143,0.16995954939332455,0.01221201349391469,0.03651346802933401,41,-0.1591612605133444,0.6054415379621841,0.15944019867827094,0.28686043056274296,Stable
2025-06-01,states,NM,New Mexico,2160482.485561576,368004.7308573228,5.870800846848909,4.325908590919897,3.708709280976642,3.078214989124674,3.708709280976642,3.078214989124674,0.16641889756878522,0.40533023398408535,0.05220594596320257,0.05474310428983524,42,1.6888777157643202,1.9136956222642296,0.6772479232879695,1.5989607105190047,Very strong
2025-07-01,states,NM,New Mexico,1391907.8964433372,368004.7308573228,3.782309790422196,4.372971929552002,4.325908590919897,2.9973719790884097,4.325908590919897,2.9973719790884097,0.010879411259611744,0.458935347384529,0.0550764565144766,0.05226390455450852,43,0.07844286420028299,2.2116473772482386,0.7144128742005799,1.2722391227243202,Very strong
2025-08-01,states,NM,New Mexico,1198850.8770269006,368004.7308573228,3.257705068720165,4.303605235330424,4.372971929552002,3.189954868585387,4.372971929552002,3.189954868585387,-0.01586259764276257,0.3491116371934424,0.053811903728544795,0.053039612816098036,44,-0.19844028720484908,1.601217417967179,0.6980405106868135,0.8806847249594976,Strong
2025-09-01,states,NM,New Mexico,1251378.4429591894,368004.7308573228,3.40044118466606,3.480152014602807,4.303605235330424,3.3598731915377633,4.303605235330424,3.3598731915377633,-0.19134032414671356,0.035798619831242426,-0.06544117017662147,0.08128480665952718,45,-2.0153129871278526,-0.14026128547363934,-0.8459477655089697,-0.8439140919769694,Weak
2025-10-01,states,NM,New Mexico,1287281.9696318358,368004.7308573228,3.498003861615902,3.3853833716673756,3.480152014602807,3.5963017902521783,3.480152014602807,3.5963017902521783,-0.027231179137514584,-0.05864869827012288,-0.07814470030899691,0.07912145167919864,46,-0.3161490458386676,-0.6652250883037218,-1.0104223651849937,-0.62954173094046,Weak
2025-11-01,states,NM,New Mexico,1272732.5501485765,368004.7308573228,3.4584679038868686,3.4523043167229432,3.3853833716673756,3.504862968692363,3.3853833716673756,3.504862968692363,0.0197676120275287,-0.01499592207709875,-0.06626796375223316,0.07898327019513482,47,0.17047009550988962,-0.42259112203497323,-0.8566523917779211,-0.33148501072010395,Stable
2025-12-01,states,NM,New Mexico,1431279.106812954,368004.7308573228,3.8892953997590527,3.615255721753941,3.4523043167229432,3.5123982131404077,3.4523043167229432,3.5123982131404077,0.04720076507788203,0.02928412508260821,0.013245732655965374,0.08006915410642851,48,0.454509260154949,-0.17647061365264866,0.1728239230119046,0.08268225582254131,Stable
2026-01-01,states,NM,New Mexico,1354321.9702727296,368004.7308573228,3.6801754344777886,3.6759795793745695,3.615255721753941,3.4993021069148433,3.615255721753941,3.4993021069148433,0.016796559439830834,0.050489345321342874,0.02792164551508051,0.08007409006602988,49,0.1397082179532967,-0.058606249897732665,0.3628352716079516,0.085176394758713,Stable
2022-01-01,states,NV,Nevada,1204201.921273738,418827.6876615316,2.875172670644672,2.875172670644672,,,,,,,,,1,,,,0.0,Stable
2022-02-01,states,NV,Nevada,1308971.4005035383,418827.6876615316,3.125322033536048,3.00024735209036,2.875172670644672,,2.875172670644672,,0.043501624345101936,,0.043501624345101936,,2,0.41620885619792597,,0.5645517043102323,0.23777299772142424,Stable
2022-03-01,states,NV,Nevada,1172273.1404065266,418827.6876615316,2.798938978823862,2.933144561001527,3.00024735209036,,3.00024735209036,,-0.02236575295769544,,0.010567935693703248,,3,-0.26577307975042996,,0.1381540652013355,-0.052101110884861884,Stable
2022-04-01,states,NV,Nevada,1270634.8058536742,418827.6876615316,3.033788938233988,2.9860166501979664,2.933144561001527,,2.933144561001527,,0.018025735894307955,,0.013053869093904817,,4,0.15243494508853425,,0.1703398353422967,0.07979845059501962,Stable
2022-05-01,states,NV,Nevada,1149857.7405967116,418827.6876615316,2.745419594909756,2.8593825039892025,2.9860166501979664,,2.9860166501979664,,-0.04240905562277033,,-0.015583024228719272,,5,-0.4732987307489264,,-0.20042651984584758,-0.18207492319384744,Stable
